model_name,feature,feature_type,mean_abs_shap,mean_shap,feature_value_shap_spearman,shap_direction,train_target_spearman,target_correlation_direction,missing_rate,n_unique,shap_rank
xgboost_ordinal__all_without_commercial,basket_realized_vol_zscore_mean,numeric,0.15252429246902466,-0.009532689116895199,0.4059405847326642,positive,-0.025912632587623725,mixed_or_flat,0.0,9488,28
xgboost_ordinal__all_without_commercial,highest_realized_vol_underlying,categorical,0.12992866337299347,-0.0085232462733984,,categorical_not_ordered,,categorical_not_ordered,0.0,14,29
xgboost_ordinal__all_without_commercial,basket_realized_vol_change_21d_max,numeric,0.11428994685411453,-0.009194488637149334,0.15187028699248653,positive,0.05619200687794252,positive,0.0,7612,30
xgboost_ordinal__all_without_commercial,requested_year,numeric,0.11185014247894287,0.10648191720247269,,not_applicable,0.010026380451806304,mixed_or_flat,0.0,6,31
xgboost_ordinal__all_without_commercial,structural_vol_dispersion_ratio,numeric,0.11079684644937515,0.013976767659187317,0.655227968519117,positive,0.3395410480486598,positive,0.0,449,32
xgboost_ordinal__all_without_commercial,observation_frequency_clean,categorical,0.1035086065530777,0.006031378637999296,,categorical_not_ordered,,categorical_not_ordered,0.0,6,33
xgboost_ordinal__all_without_commercial,structural_base_vol_top2_spread,numeric,0.10044164955615997,-0.002662300132215023,0.7204551740602945,positive,0.35640352537446923,positive,0.0,63,34
xgboost_ordinal__all_without_commercial,primary_underlying,categorical,0.09172998368740082,-0.0018653402803465724,,categorical_not_ordered,,categorical_not_ordered,0.0,15,35
xgboost_ordinal__all_without_commercial,realized_vol_63d_mean,numeric,0.08776110410690308,-0.011727923527359962,-0.6330017607798785,negative,-0.1090573589434123,negative,0.0,9488,36
xgboost_ordinal__all_without_commercial,worst_of_realized_vol_63d_range,numeric,0.08042639493942261,0.013156133703887463,0.875842152350687,positive,0.3606265488456023,positive,0.0,6363,37
xgboost_ordinal__all_without_commercial,protection_barrier_pct,numeric,0.0767059475183487,0.01678095944225788,-0.35412349222493017,negative,-0.3108177141055571,negative,0.0,2876,38
xgboost_ordinal__all_without_commercial,dominant_sector,categorical,0.07637865096330643,0.012871155515313148,,categorical_not_ordered,,categorical_not_ordered,0.0,14,39
xgboost_ordinal__all_without_commercial,no_call_observation_count,numeric,0.07196415215730667,0.021586544811725616,0.5838981823332597,positive,0.027061082139563406,mixed_or_flat,0.0,25,40
xgboost_ordinal__all_without_commercial,structural_base_vol_range,numeric,0.07009506225585938,0.010682583786547184,0.770309043834522,positive,0.3749292904437324,positive,0.0,63,41
xgboost_ordinal__all_without_commercial,basket_realized_vol_21d_mean,numeric,0.06456369161605835,-0.003880981355905533,-0.8067701900170244,negative,-0.10544292228731851,negative,0.0,9488,42
xgboost_ordinal__all_without_commercial,basket_realized_vol_126d_mean,numeric,0.058436308056116104,0.004534062463790178,-0.7698278626365033,negative,-0.10860179416207734,negative,0.0,9488,43
xgboost_ordinal__all_without_commercial,realized_minus_structural_vol_mean,numeric,0.058216292411088943,-0.009412679821252823,0.08737628714312229,positive,-0.0556700135488787,negative,0.0,9488,44
xgboost_ordinal__all_without_commercial,realized_to_structural_vol_ratio,numeric,0.056722305715084076,0.001657496322877705,0.0428467656746523,mixed_or_flat,-0.05499105918224609,negative,0.0,9488,45
xgboost_ordinal__all_without_commercial,realized_vol_63d_top2_spread,numeric,0.054821111261844635,0.0016463234787806869,0.8208032850955379,positive,0.3458848098461293,positive,0.0,6375,46
xgboost_ordinal__all_without_commercial,second_highest_structural_vol_underlying,categorical,0.054485827684402466,-0.0027678527403622866,,categorical_not_ordered,,categorical_not_ordered,0.0,14,47
xgboost_ordinal__all_without_commercial,pair_MNDO_SITH,numeric,0.04948519915342331,-0.0017112941714003682,-0.18859489804349314,negative,0.0074914143789827255,mixed_or_flat,0.0,2,48
xgboost_ordinal__all_without_commercial,pair_DRC_TECH,numeric,0.04570383578538895,0.006477981340140104,-0.15429848932515122,negative,0.022224750742814957,mixed_or_flat,0.0,2,49
xgboost_ordinal__all_without_commercial,nominal_maturity_bucket,categorical,0.042401548475027084,0.008806552737951279,,categorical_not_ordered,,categorical_not_ordered,0.0,4,50
xgboost_ordinal__all_without_commercial,protection_buffer_pct,numeric,0.03906252980232239,0.009312658570706844,-0.49012008581953376,negative,0.3108177141055571,positive,0.0,2876,51
xgboost_ordinal__all_without_commercial,basket_realized_vol_21d_max,numeric,0.03876493498682976,-0.006802998483181,0.3161437878301175,positive,0.0040866327179555325,mixed_or_flat,0.0,7626,52
xgboost_ordinal__all_without_commercial,pair_KYBR_TECH,numeric,0.035266850143671036,0.0052335262298583984,-0.17233696608165663,negative,0.0003714851629190851,mixed_or_flat,0.0,2,53
xgboost_ordinal__all_without_commercial,pair_DRC_KYBR,numeric,0.033209387212991714,0.004176909103989601,-0.17233696556464517,negative,0.011077718239335585,mixed_or_flat,0.0,2,54
xgboost_ordinal__all_without_commercial,requested_month,numeric,0.03150861710309982,0.0009714021580293775,-0.7117841774083948,negative,-0.006880780384760146,mixed_or_flat,0.0,12,55
xgboost_ordinal__all_without_commercial,basket_realized_vol_trend_max,numeric,0.03141915425658226,0.001970855053514242,0.2636974607516132,positive,0.04659416403061965,mixed_or_flat,0.0,7601,56
xgboost_ordinal__all_without_commercial,lowest_structural_vol_underlying,categorical,0.029146378859877586,0.001782880979590118,,categorical_not_ordered,,categorical_not_ordered,0.0,14,57
xgboost_ordinal__all_without_commercial,quoted_implied_vol,numeric,0.02846008725464344,0.005771679803729057,0.605574860418118,positive,-0.04688373408023709,mixed_or_flat,0.0,3335,58
xgboost_ordinal__all_without_commercial,quoted_minus_structural_vol_mean,numeric,0.02679421752691269,0.002189797582104802,0.6969823097166509,positive,0.011509753150331566,mixed_or_flat,0.0,3978,59
xgboost_ordinal__all_without_commercial,pair_BSKR_MNDO,numeric,0.0259163249284029,0.00819634459912777,-0.1337610477381883,negative,0.0008719415021510626,mixed_or_flat,0.0,2,60
xgboost_ordinal__all_without_commercial,pair_JEDI_SITH,numeric,0.02463988959789276,-0.00018070245278067887,0.15429848932515122,positive,0.04807282318726482,mixed_or_flat,0.0,2,61
xgboost_ordinal__all_without_commercial,underlying_CORL,numeric,0.0243991669267416,0.0009600501507520676,0.5497435866964779,positive,0.07457224255088366,positive,0.0,2,62
xgboost_ordinal__all_without_commercial,basket_realized_vol_zscore_max,numeric,0.023264270275831223,-0.0029117665253579617,-0.1978355765771972,negative,0.03494485018885293,mixed_or_flat,0.0,7614,63
xgboost_ordinal__all_without_commercial,underlying_WOOK,numeric,0.022622669115662575,-0.0013749162899330258,0.5918828856499826,positive,0.05332801075543604,positive,0.0,2,64
xgboost_ordinal__all_without_commercial,quoted_to_realized_vol_ratio,numeric,0.01905149035155773,0.0002632623363751918,0.6558467478467479,positive,0.05881004925388474,positive,0.0,9807,65
xgboost_ordinal__all_without_commercial,pair_BSKR_SITH,numeric,0.01747829280793667,0.001922935713082552,-0.16357575235048366,negative,0.024446525672529633,mixed_or_flat,0.0,2,66
xgboost_ordinal__all_without_commercial,second_highest_realized_vol_underlying,categorical,0.017057564109563828,-0.0016626131255179644,,categorical_not_ordered,,categorical_not_ordered,0.0,15,67
xgboost_ordinal__all_without_commercial,implied_minus_realized_vol_mean,numeric,0.016009781509637833,0.000830553297419101,0.1437057717057717,positive,0.05719560291903002,positive,0.0,9807,68
xgboost_ordinal__all_without_commercial,basket_realized_vol_trend_mean,numeric,0.015584362670779228,-0.005016617476940155,0.206620474257426,positive,-0.011839611011000067,mixed_or_flat,0.0,9488,69
xgboost_ordinal__all_without_commercial,realized_vol_dispersion_ratio,numeric,0.01523962989449501,0.00690640090033412,0.6292934984395958,positive,0.34211638006802125,positive,0.0,6434,70
xgboost_ordinal__all_without_commercial,pair_BSKR_WOOK,numeric,0.013142028823494911,0.001280221389606595,0.19619642833914816,positive,0.03627157789920929,mixed_or_flat,0.0,2,71
xgboost_ordinal__all_without_commercial,lowest_realized_vol_underlying,categorical,0.011911693960428238,0.0022496581077575684,,categorical_not_ordered,,categorical_not_ordered,0.0,14,72
xgboost_ordinal__all_without_commercial,quoted_to_structural_vol_ratio,numeric,0.011761292815208435,-0.0006973490817472339,0.6444221465516098,positive,0.012738870387817172,mixed_or_flat,0.0,7911,73
xgboost_ordinal__all_without_commercial,highest_structural_vol_underlying,categorical,0.011570630595088005,-0.004337831400334835,,categorical_not_ordered,,categorical_not_ordered,0.0,14,74
xgboost_ordinal__all_without_commercial,is_daily_observation,numeric,0.009988294914364815,-0.0008310344419442117,-0.3001951471030322,negative,-0.06225066366432825,negative,0.0,2,75
xgboost_ordinal__all_without_commercial,underlying_MNDO,numeric,0.009775287471711636,0.00045462363050319254,-0.5665372357866414,negative,0.012458791781186418,mixed_or_flat,0.0,2,76
xgboost_ordinal__all_without_commercial,worst_of_realized_vol_top2_spread,numeric,0.00805612001568079,0.0012607160024344921,0.6260675880899716,positive,0.3458848098461293,positive,0.0,6375,77
xgboost_ordinal__all_without_commercial,notional_credits,numeric,0.007509426213800907,0.0003620643401518464,0.7820615398455922,positive,0.0010524655405016747,mixed_or_flat,0.0,7,78
xgboost_ordinal__all_without_commercial,realized_vol_63d_range,numeric,0.005241996608674526,-0.0003541583428159356,0.7505101735710571,positive,0.3606265488456023,positive,0.0,6363,79
xgboost_ordinal__all_without_commercial,underlying_POBK,numeric,0.005113886669278145,-9.775019134394825e-05,0.5793865739553545,positive,0.036186856671836444,mixed_or_flat,0.0,2,80
xgboost_ordinal__all_without_commercial,pair_BSKR_POBK,numeric,0.004750626627355814,-0.00011517354869283736,0.17233696659866804,positive,0.05514561602777869,positive,0.0,2,81
xgboost_ordinal__all_without_commercial,underlying_DRC,numeric,0.004207145888358355,-0.0008316756575368345,-0.5380807503466132,negative,0.023680401073235612,mixed_or_flat,0.0,2,82
xgboost_ordinal__all_without_commercial,worst_of_structural_vol_top2_spread,numeric,0.004123501945286989,0.0018727879505604506,0.7306326989635982,positive,0.35640352537446923,positive,0.0,63,83
xgboost_ordinal__all_without_commercial,pair_DRC_JEDI,numeric,0.004018020816147327,0.0011017065262421966,-0.16357575235048366,negative,0.02613274287272927,mixed_or_flat,0.0,2,84
xgboost_ordinal__all_without_commercial,pair_DRC_NABO,numeric,0.003693921258673072,-0.0005960858543403447,-0.1961986791455568,negative,0.01280213658661063,mixed_or_flat,0.0,2,85
xgboost_ordinal__all_without_commercial,underlying_JEDI,numeric,0.0034509364049881697,2.3204655008157715e-05,0.5107079468645619,positive,0.1239008792715472,positive,0.0,2,86
xgboost_ordinal__all_without_commercial,pair_REBL_TECH,numeric,0.002535721519961953,-2.852946454368066e-05,-0.21733670613390416,negative,-0.032672957008206036,mixed_or_flat,0.0,2,87
xgboost_ordinal__all_without_commercial,pair_BSKR_CORL,numeric,0.0023002128582447767,0.0002506107557564974,0.19619725060437074,positive,0.030491513755197604,mixed_or_flat,0.0,2,88
xgboost_ordinal__all_without_commercial,basket_size,numeric,0.001497652498073876,0.00026372892898507416,0.7074894121986659,positive,0.35136037936382625,positive,0.0,3,89
xgboost_ordinal__all_without_commercial,underlying_KYBR,numeric,0.0014834870817139745,-0.000611819967161864,-0.5681361252653683,negative,0.050031580993623974,positive,0.0,2,90
xgboost_ordinal__all_without_commercial,pair_CORL_NABO,numeric,0.0013268000911921263,-0.00041387189412489533,0.08917403771095143,positive,0.03790315668305951,mixed_or_flat,0.0,2,91
xgboost_ordinal__all_without_commercial,pair_HTTX_MNDO,numeric,0.0012601600028574467,0.00036332194576971233,0.22415793857164798,positive,0.0840438116527247,positive,0.0,2,92
xgboost_ordinal__all_without_commercial,pair_CLNE_CORL,numeric,0.0012379989493638277,0.0007036450551822782,-0.04411712987014923,mixed_or_flat,0.05259361469189323,positive,0.0,2,93
xgboost_ordinal__all_without_commercial,underlying_NABO,numeric,0.0011474436614662409,3.0115719710011035e-05,-0.5825027710414483,negative,0.10706785826196215,positive,0.0,2,94
xgboost_ordinal__all_without_commercial,underlying_CLNE,numeric,0.0008421233505941927,0.00023020323715172708,-0.033855228419515326,mixed_or_flat,0.11152230731111935,positive,0.0,2,95
xgboost_ordinal__all_without_commercial,pair_REBL_SITH,numeric,0.0008247089572250843,0.0005855096387676895,-0.2047936221258307,negative,0.000593496526821006,mixed_or_flat,0.0,2,96
xgboost_ordinal__all_without_commercial,log_notional_credits,numeric,0.0007795089622959495,-1.001753298623953e-05,0.6130228973995355,positive,0.0010524655405016747,mixed_or_flat,0.0,7,97
xgboost_ordinal__all_without_commercial,pair_JEDI_NABO,numeric,0.0007356040878221393,0.0004092301824130118,-0.1338791879902952,negative,0.02157103010589927,mixed_or_flat,0.0,2,98
xgboost_ordinal__all_without_commercial,pair_MNDO_TECH,numeric,0.0006660546059720218,7.486754475394264e-05,-0.22295509676740688,negative,0.03295766583571243,mixed_or_flat,0.0,2,99
xgboost_ordinal__all_without_commercial,pair_BSKR_HTTX,numeric,0.0006564340437762439,-0.00013671103806700557,-0.19642015852928735,negative,0.10208891095976996,positive,0.0,2,100
xgboost_ordinal__all_without_commercial,underlying_TECH,numeric,0.0006424417369998991,7.88616671343334e-05,-0.4086548278736307,negative,0.01693856916945707,mixed_or_flat,0.0,2,101
xgboost_ordinal__all_without_commercial,pair_CLNE_KYBR,numeric,0.0006288895383477211,5.7016142818611115e-05,-0.2036307508141704,negative,0.03524425350710264,mixed_or_flat,0.0,2,102
xgboost_ordinal__all_without_commercial,pair_CLNE_WOOK,numeric,0.000552366254851222,-0.00039460230618715286,0.20426229786802266,positive,0.027429495919573606,mixed_or_flat,0.0,2,103
xgboost_ordinal__all_without_commercial,pair_BSKR_DRC,numeric,0.0004419171891640872,0.00020444173424039036,0.1818612359316427,positive,0.029212002552118286,mixed_or_flat,0.0,2,104
xgboost_ordinal__all_without_commercial,pair_CORL_TECH,numeric,0.0003696066269185394,-0.00015487968630623072,0.17249537213179686,positive,0.0411549770465998,mixed_or_flat,0.0,2,105
xgboost_ordinal__all_without_commercial,pair_CORL_WOOK,numeric,0.00033593346597626805,6.284773553488776e-05,-0.13405635262915364,negative,0.02941399266303962,mixed_or_flat,0.0,2,106
xgboost_ordinal__all_without_commercial,basket_complexity_score,numeric,0.0003093054983764887,-0.00016763195162639022,-0.08500767004673233,negative,0.35136037936382625,positive,0.0,3,107
xgboost_ordinal__all_without_commercial,underlying_BSKR,numeric,0.00022712990175932646,4.0644139517098665e-05,-0.6263403033162951,negative,0.03672156585934662,mixed_or_flat,0.0,2,108
xgboost_ordinal__all_without_commercial,pair_CLNE_HTTX,numeric,0.00020680975285358727,5.129058627062477e-05,0.20669906996009826,positive,0.0974331986030481,positive,0.0,2,109
xgboost_ordinal__all_without_commercial,pair_MNDO_NABO,numeric,0.00019161224190611392,6.721045792801306e-06,-0.21470278691489866,negative,0.02369140725689665,mixed_or_flat,0.0,2,110
xgboost_ordinal__all_without_commercial,pair_NABO_SITH,numeric,0.00019012129632756114,7.211956926767016e-06,-0.2580265734086603,negative,0.025907498820983994,mixed_or_flat,0.0,2,111
xgboost_ordinal__all_without_commercial,pair_HTTX_KYBR,numeric,0.00017614112584851682,0.00012909143697470427,-0.18289579179117207,negative,0.08045866481042918,positive,0.0,2,112
xgboost_ordinal__all_without_commercial,requested_quarter,numeric,0.00013593965559266508,-1.4543908037012443e-05,-0.22409558277604322,negative,-0.004060304958866138,mixed_or_flat,0.0,4,113
xgboost_ordinal__all_without_commercial,underlying_SITH,numeric,0.00011524761066539213,-3.297134753665887e-05,0.6014273822254657,positive,0.042940545899905626,mixed_or_flat,0.0,2,114
xgboost_ordinal__all_without_commercial,pair_TECH_WOOK,numeric,0.00010714217933127657,-2.1295731130521744e-05,0.2508849290438351,positive,0.022700890138467565,mixed_or_flat,0.0,2,115
xgboost_ordinal__all_without_commercial,pair_MNDO_POBK,numeric,0.00010348868818255141,0.00010254225344397128,-0.14309618970873564,negative,0.03190485459003718,mixed_or_flat,0.0,2,116
xgboost_ordinal__all_without_commercial,pair_POBK_TECH,numeric,6.192749424371868e-05,-3.945878052036278e-05,0.17564155413418017,positive,0.04194321619477763,mixed_or_flat,0.0,2,117
xgboost_ordinal__all_without_commercial,pair_CORL_JEDI,numeric,4.192700362182222e-05,-9.606440471543465e-06,0.18560239229482442,positive,0.022208089347832423,mixed_or_flat,0.0,2,118
xgboost_ordinal__all_without_commercial,pair_CORL_HTTX,numeric,3.388018740224652e-05,-1.8391659978078678e-05,0.2303768249389564,positive,0.0971713704224369,positive,0.0,2,119
xgboost_ordinal__all_without_commercial,pair_HTTX_POBK,numeric,3.362271672813222e-05,-1.5312307368731126e-05,0.19776908405931692,positive,0.10067591729850497,positive,0.0,2,120
xgboost_ordinal__all_without_commercial,pair_KYBR_POBK,numeric,2.9412152798613533e-05,-2.7405290893511847e-05,0.18640574728228648,positive,0.025282612391322047,mixed_or_flat,0.0,2,121
xgboost_ordinal__all_without_commercial,pair_JEDI_REBL,numeric,1.622984927962534e-05,1.614798020455055e-05,-0.114309416201993,negative,-0.023848272358665226,mixed_or_flat,0.0,2,122
xgboost_ordinal__all_without_commercial,pair_POBK_SITH,numeric,1.6074984159786254e-05,-1.5495381376240402e-05,0.17495799369816437,positive,0.03414841985053296,mixed_or_flat,0.0,2,123
xgboost_ordinal__all_without_commercial,pair_CLNE_JEDI,numeric,0.0,0.0,,not_applicable,0.016845826512038503,mixed_or_flat,0.0,2,124
xgboost_ordinal__all_without_commercial,pair_CLNE_DRC,numeric,0.0,0.0,,not_applicable,0.024313023246432877,mixed_or_flat,0.0,2,125
xgboost_ordinal__all_without_commercial,pair_BSKR_NABO,numeric,0.0,0.0,,not_applicable,0.025278166249824038,mixed_or_flat,0.0,2,126
xgboost_ordinal__all_without_commercial,pair_BSKR_CLNE,numeric,0.0,0.0,,not_applicable,0.039454636843594376,mixed_or_flat,0.0,2,127
xgboost_ordinal__all_without_commercial,is_worst_of,numeric,0.0,0.0,,not_applicable,0.35237911432855334,positive,0.0,2,128
xgboost_ordinal__all_without_commercial,is_single_underlying,numeric,0.0,0.0,,not_applicable,-0.35237911432855334,negative,0.0,2,129
xgboost_ordinal__all_without_commercial,pair_BSKR_TECH,numeric,0.0,0.0,,not_applicable,0.030621244679855525,mixed_or_flat,0.0,2,130
xgboost_ordinal__all_without_commercial,pair_BSKR_REBL,numeric,0.0,0.0,,not_applicable,-0.024613694160280697,mixed_or_flat,0.0,2,131
xgboost_ordinal__all_without_commercial,pair_BSKR_KYBR,numeric,0.0,0.0,,not_applicable,0.026028045680501075,mixed_or_flat,0.0,2,132
xgboost_ordinal__all_without_commercial,pair_BSKR_JEDI,numeric,0.0,0.0,,not_applicable,0.025221143400723695,mixed_or_flat,0.0,2,133
xgboost_ordinal__all_without_commercial,pair_KYBR_SITH,numeric,0.0,0.0,,not_applicable,0.026856558519649954,mixed_or_flat,0.0,2,134
xgboost_ordinal__all_without_commercial,pair_MNDO_REBL,numeric,0.0,0.0,,not_applicable,-0.01549519734541508,mixed_or_flat,0.0,2,135
xgboost_ordinal__all_without_commercial,pair_POBK_REBL,numeric,0.0,0.0,,not_applicable,-0.009028023291114087,mixed_or_flat,0.0,2,136
xgboost_ordinal__all_without_commercial,pair_NABO_WOOK,numeric,0.0,0.0,,not_applicable,0.03324993725424709,mixed_or_flat,0.0,2,137
xgboost_ordinal__all_without_commercial,pair_NABO_TECH,numeric,0.0,0.0,,not_applicable,0.021971538724096077,mixed_or_flat,0.0,2,138
xgboost_ordinal__all_without_commercial,pair_NABO_REBL,numeric,0.0,0.0,,not_applicable,-0.04538556313227816,mixed_or_flat,0.0,2,139
xgboost_ordinal__all_without_commercial,pair_MNDO_WOOK,numeric,0.0,0.0,,not_applicable,0.0383035471130098,mixed_or_flat,0.0,2,140
xgboost_ordinal__all_without_commercial,pair_NABO_POBK,numeric,0.0,0.0,,not_applicable,0.03658410749856371,mixed_or_flat,0.0,2,141
xgboost_ordinal__all_without_commercial,pair_KYBR_REBL,numeric,0.0,0.0,,not_applicable,-0.044506489728162964,mixed_or_flat,0.0,2,142
xgboost_ordinal__all_without_commercial,pair_CORL_DRC,numeric,0.0,0.0,,not_applicable,0.02751396159084487,mixed_or_flat,0.0,2,143
xgboost_ordinal__all_without_commercial,pair_DRC_POBK,numeric,0.0,0.0,,not_applicable,0.04682994343383384,mixed_or_flat,0.0,2,144
xgboost_ordinal__all_without_commercial,pair_DRC_MNDO,numeric,0.0,0.0,,not_applicable,0.025425696450151133,mixed_or_flat,0.0,2,145
xgboost_ordinal__all_without_commercial,pair_DRC_HTTX,numeric,0.0,0.0,,not_applicable,0.08999825248675317,positive,0.0,2,146
xgboost_ordinal__all_without_commercial,pair_DRC_REBL,numeric,0.0,0.0,,not_applicable,-0.009376214449629803,mixed_or_flat,0.0,2,147
xgboost_ordinal__all_without_commercial,pair_DRC_WOOK,numeric,0.0,0.0,,not_applicable,0.03469851973656231,mixed_or_flat,0.0,2,148
xgboost_ordinal__all_without_commercial,pair_DRC_SITH,numeric,0.0,0.0,,not_applicable,0.03582310409498646,mixed_or_flat,0.0,2,149
xgboost_ordinal__all_without_commercial,pair_HTTX_JEDI,numeric,0.0,0.0,,not_applicable,0.09811126975977293,positive,0.0,2,150
xgboost_ordinal__all_without_commercial,pair_HTTX_NABO,numeric,0.0,0.0,,not_applicable,0.09325962011499292,positive,0.0,2,151
xgboost_ordinal__all_without_commercial,pair_CLNE_NABO,numeric,0.0,0.0,,not_applicable,0.017999106504114185,mixed_or_flat,0.0,2,152
xgboost_ordinal__all_without_commercial,pair_CLNE_POBK,numeric,0.0,0.0,,not_applicable,0.04854099317656859,mixed_or_flat,0.0,2,153
xgboost_ordinal__all_without_commercial,pair_CLNE_MNDO,numeric,0.0,0.0,,not_applicable,0.02937414086021484,mixed_or_flat,0.0,2,154
xgboost_ordinal__all_without_commercial,pair_CLNE_REBL,numeric,0.0,0.0,,not_applicable,-0.01974184013003687,mixed_or_flat,0.0,2,155
xgboost_ordinal__all_without_commercial,pair_CORL_MNDO,numeric,0.0,0.0,,not_applicable,0.029547048441553526,mixed_or_flat,0.0,2,156
xgboost_ordinal__all_without_commercial,pair_CORL_POBK,numeric,0.0,0.0,,not_applicable,0.06194179354117199,positive,0.0,2,157
xgboost_ordinal__all_without_commercial,pair_CORL_REBL,numeric,0.0,0.0,,not_applicable,-0.012128801525108762,mixed_or_flat,0.0,2,158
xgboost_ordinal__all_without_commercial,pair_CORL_SITH,numeric,0.0,0.0,,not_applicable,0.03325389834222027,mixed_or_flat,0.0,2,159
xgboost_ordinal__all_without_commercial,pair_CORL_KYBR,numeric,0.0,0.0,,not_applicable,0.029580516014246754,mixed_or_flat,0.0,2,160
xgboost_ordinal__all_without_commercial,pair_KYBR_WOOK,numeric,0.0,0.0,,not_applicable,0.03401949498940102,mixed_or_flat,0.0,2,161
xgboost_ordinal__all_without_commercial,pair_HTTX_WOOK,numeric,0.0,0.0,,not_applicable,0.10135646663488358,positive,0.0,2,162
