model_name,feature,feature_type,mean_abs_shap,mean_shap,feature_value_shap_spearman,shap_direction,train_target_spearman,target_correlation_direction,missing_rate,n_unique,shap_rank
catboost_tuned__all_without_noise,autocall_to_protection_ratio,numeric,0.2976615617109339,0.015938235798758235,0.47989839059919503,positive,0.3612758615071104,positive,0.0,7378,24
catboost_tuned__all_without_noise,realized_vol_63d_min,numeric,0.22940172897608876,0.09264577877569051,-0.6953218809677316,negative,-0.270205558952747,negative,0.0,7598,25
catboost_tuned__all_without_noise,dominant_sector,categorical,0.22385516295898727,0.009764440854627389,,categorical_not_ordered,,categorical_not_ordered,0.0,14,26
catboost_tuned__all_without_noise,realized_to_structural_vol_ratio,numeric,0.22331248011806326,0.05588542192123581,-0.6355984795479807,negative,-0.05499105918224609,negative,0.0,9488,27
catboost_tuned__all_without_noise,no_call_fraction_of_maturity,numeric,0.2027271625539546,0.0015183453503131137,0.7400223553363392,positive,0.00425182625959308,mixed_or_flat,0.0,3410,28
catboost_tuned__all_without_noise,post_no_call_observation_count,numeric,0.19996076155986306,0.007144353827245868,-0.6557709689537934,negative,0.03141490589214327,mixed_or_flat,0.0,8090,29
catboost_tuned__all_without_noise,basket_realized_vol_zscore_mean,numeric,0.19350646411534894,-0.018425585290716875,-0.06564280597523131,negative,-0.025912632587623725,mixed_or_flat,0.0,9488,30
catboost_tuned__all_without_noise,lowest_realized_vol_underlying,categorical,0.17560724280499135,0.032777150905395666,,categorical_not_ordered,,categorical_not_ordered,0.0,14,31
catboost_tuned__all_without_noise,basket_realized_vol_change_21d_mean,numeric,0.15842618826499616,-0.00989175917462029,-0.33987936831140736,negative,-0.015579999315163486,mixed_or_flat,0.0,9488,32
catboost_tuned__all_without_noise,realized_vol_63d_max,numeric,0.15026451428953685,0.03403762418113594,-0.2851306244982657,negative,-0.0019041771713730238,mixed_or_flat,0.0,7636,33
catboost_tuned__all_without_noise,requested_year,numeric,0.14963512015078334,0.04585189126362935,,not_applicable,0.010026380451806304,mixed_or_flat,0.0,6,34
catboost_tuned__all_without_noise,worst_of_vol_pressure,numeric,0.14552134517244264,-0.015698832853593855,0.8782111742172458,positive,0.40336474922214055,positive,0.0,25,35
catboost_tuned__all_without_noise,basket_realized_vol_21d_mean,numeric,0.1441382135113873,0.003710075107675748,-0.6089979731918408,negative,-0.10544292228731851,negative,0.0,9488,36
catboost_tuned__all_without_noise,structural_base_vol_second_highest,numeric,0.13292857753948387,-0.006772275642840701,0.37860327141202965,positive,0.13959761390807582,positive,0.3363923727949424,13,37
catboost_tuned__all_without_noise,realized_vol_63d_second_highest,numeric,0.12468411607658637,-0.07043609582994895,0.4966383847899097,positive,0.10302958798253814,positive,0.3363923727949424,5436,38
catboost_tuned__all_without_noise,basket_realized_vol_126d_mean,numeric,0.10506326586321499,-0.015222191050236809,-0.11961016350443456,negative,-0.10860179416207734,negative,0.0,9488,39
catboost_tuned__all_without_noise,second_highest_realized_vol_underlying,categorical,0.09930516430896459,0.016928273767426387,,categorical_not_ordered,,categorical_not_ordered,0.0,15,40
catboost_tuned__all_without_noise,structural_base_vol_mean,numeric,0.09178759352944664,-0.028293111805451514,0.34163400422357315,positive,-0.04858656368062599,mixed_or_flat,0.0,163,41
catboost_tuned__all_without_noise,structural_base_vol_min,numeric,0.08639100397879318,-0.026854591584934386,-0.5931489817289919,negative,-0.2422425960684044,negative,0.0,14,42
catboost_tuned__all_without_noise,realized_vol_63d_mean,numeric,0.08594292707997826,-0.011748047885629564,-0.02404524170436343,mixed_or_flat,-0.1090573589434123,negative,0.0,9488,43
catboost_tuned__all_without_noise,structural_vol_dispersion_ratio,numeric,0.08577193523474565,0.015198760327014591,0.7917702627565635,positive,0.3395410480486598,positive,0.0,449,44
catboost_tuned__all_without_noise,protection_buffer_pct,numeric,0.08439309718174236,-0.0551741707619191,0.321012386779986,positive,0.3108177141055571,positive,0.0,2876,45
catboost_tuned__all_without_noise,structural_base_vol_range,numeric,0.08256742701892195,0.019422651722862554,0.8083613200736947,positive,0.3749292904437324,positive,0.0,63,46
catboost_tuned__all_without_noise,basket_realized_vol_126d_max,numeric,0.07727044912221334,0.019285990946869815,0.3722629685040271,positive,0.010465006007553658,mixed_or_flat,0.0,7642,47
catboost_tuned__all_without_noise,worst_of_structural_vol_top2_spread,numeric,0.07624527588457809,-0.004052077563775678,0.8689186323813124,positive,0.35640352537446923,positive,0.0,63,48
catboost_tuned__all_without_noise,quoted_implied_vol,numeric,0.07407958673871465,0.009444469251189193,0.31019943640118935,positive,-0.04688373408023709,mixed_or_flat,0.0,3335,49
catboost_tuned__all_without_noise,pair_DRC_TECH,numeric,0.07074093164384619,0.010619074447384743,-0.15429849256542283,negative,0.022224750742814957,mixed_or_flat,0.0,2,50
catboost_tuned__all_without_noise,pair_MNDO_SITH,numeric,0.0704281125537095,0.0066944216418410715,-0.18859490313556068,negative,0.0074914143789827255,mixed_or_flat,0.0,2,51
catboost_tuned__all_without_noise,has_multiple_sectors,numeric,0.0665069689102722,0.014520918628160288,0.5261516258127361,positive,0.35237911432855334,positive,0.0,2,52
catboost_tuned__all_without_noise,realized_vol_63d_range,numeric,0.06472430372501899,-0.0030146497811186063,0.8582451063139334,positive,0.3606265488456023,positive,0.0,6363,53
catboost_tuned__all_without_noise,basket_realized_vol_21d_max,numeric,0.06447105244158206,-0.016771643522471548,0.25891712426744545,positive,0.0040866327179555325,mixed_or_flat,0.0,7626,54
catboost_tuned__all_without_noise,realized_vol_dispersion_ratio,numeric,0.056650442526296474,0.016709178730069156,0.6338289599889836,positive,0.34211638006802125,positive,0.0,6434,55
catboost_tuned__all_without_noise,pair_KYBR_TECH,numeric,0.05271960414275429,0.0013640789301584454,-0.17233697745590892,negative,0.0003714851629190851,mixed_or_flat,0.0,2,56
catboost_tuned__all_without_noise,underlying_TECH,numeric,0.05209560349342927,-0.002770467352200421,-0.5823816380662005,negative,0.01693856916945707,mixed_or_flat,0.0,2,57
catboost_tuned__all_without_noise,basket_realized_vol_zscore_max,numeric,0.050676913662702945,0.007300649947652889,0.40310121021775025,positive,0.03494485018885293,mixed_or_flat,0.0,7614,58
catboost_tuned__all_without_noise,basket_realized_vol_trend_mean,numeric,0.04968176597043892,0.01143740351787631,-0.46081615723002456,negative,-0.011839611011000067,mixed_or_flat,0.0,9488,59
catboost_tuned__all_without_noise,protection_barrier_pct,numeric,0.04846041733253908,-0.022228697213445003,0.1259292353970473,positive,-0.3108177141055571,negative,0.0,2876,60
catboost_tuned__all_without_noise,basket_realized_vol_trend_max,numeric,0.046616923982727966,-0.00334663325545896,-0.017157027245362232,mixed_or_flat,0.04659416403061965,mixed_or_flat,0.0,7601,61
catboost_tuned__all_without_noise,realized_vol_63d_top2_spread,numeric,0.042661578318097255,-0.013171426236733577,0.715274470050763,positive,0.3458848098461293,positive,0.0,6375,62
catboost_tuned__all_without_noise,structural_base_vol_top2_spread,numeric,0.041851015591628994,-0.005776286423985791,0.5999635808741811,positive,0.35640352537446923,positive,0.0,63,63
catboost_tuned__all_without_noise,pair_DRC_KYBR,numeric,0.040631124863773425,0.0032849245721994907,-0.17233696556464517,negative,0.011077718239335585,mixed_or_flat,0.0,2,64
catboost_tuned__all_without_noise,basket_complexity_score,numeric,0.03982490906945263,0.018181372878839832,-0.24308523724716638,negative,0.35136037936382625,positive,0.0,3,65
catboost_tuned__all_without_noise,worst_of_realized_vol_63d_range,numeric,0.03925439134999198,0.007427585698527665,0.7823531207734976,positive,0.3606265488456023,positive,0.0,6363,66
catboost_tuned__all_without_noise,worst_of_structural_base_vol_range,numeric,0.03887413807096043,0.001371018364013905,0.5238239964877125,positive,0.3749292904437324,positive,0.0,63,67
catboost_tuned__all_without_noise,pair_JEDI_SITH,numeric,0.03716536101873039,-0.01155256748144252,0.1542984916396309,positive,0.04807282318726482,mixed_or_flat,0.0,2,68
catboost_tuned__all_without_noise,pair_BSKR_MNDO,numeric,0.03510836598840923,0.009546330562873405,-0.13376105175102393,negative,0.0008719415021510626,mixed_or_flat,0.0,2,69
catboost_tuned__all_without_noise,underlying_CORL,numeric,0.034058222002761145,-0.002520523428579765,0.24266672325726607,positive,0.07457224255088366,positive,0.0,2,70
catboost_tuned__all_without_noise,basket_size,numeric,0.03320444981876693,0.009990474913230176,0.6524114052456017,positive,0.35136037936382625,positive,0.0,3,71
catboost_tuned__all_without_noise,pair_BSKR_SITH,numeric,0.027673348073532892,0.0038615890250621385,-0.16357575971140034,negative,0.024446525672529633,mixed_or_flat,0.0,2,72
catboost_tuned__all_without_noise,worst_of_realized_vol_top2_spread,numeric,0.019495184367541163,0.0013966545340004623,0.5299395865568043,positive,0.3458848098461293,positive,0.0,6375,73
catboost_tuned__all_without_noise,pair_HTTX_REBL,numeric,0.018122159552000854,-0.004946328241880835,0.21053523651248057,positive,0.08706303060484258,positive,0.0,2,74
catboost_tuned__all_without_noise,pair_REBL_TECH,numeric,0.017906388675481708,-0.0015872472932476193,-0.2173298194574131,negative,-0.032672957008206036,mixed_or_flat,0.0,2,75
catboost_tuned__all_without_noise,underlying_BSKR,numeric,0.01645114570296276,0.0009861861544495317,0.4770076464820403,positive,0.03672156585934662,mixed_or_flat,0.0,2,76
catboost_tuned__all_without_noise,sector_count,numeric,0.016258220373637423,0.00011884911970500822,-0.07992673935904658,negative,0.35136037936382625,positive,0.0,3,77
catboost_tuned__all_without_noise,pair_BSKR_CORL,numeric,0.015099244326312917,0.0017637900285263721,0.19619671733741464,positive,0.030491513755197604,mixed_or_flat,0.0,2,78
catboost_tuned__all_without_noise,underlying_CLNE,numeric,0.011875014153778353,-0.0030859215736236977,0.38126232921324826,positive,0.11152230731111935,positive,0.0,2,79
catboost_tuned__all_without_noise,pair_BSKR_WOOK,numeric,0.011597900716958875,0.0004219202623595919,0.19620092119997717,positive,0.03627157789920929,mixed_or_flat,0.0,2,80
catboost_tuned__all_without_noise,pair_DRC_JEDI,numeric,0.010821490318273121,1.8495923219794096e-05,-0.1635757611835838,negative,0.02613274287272927,mixed_or_flat,0.0,2,81
catboost_tuned__all_without_noise,pair_MNDO_TECH,numeric,0.009411490095043315,-0.0014239928454317593,-0.180657423594581,negative,0.03295766583571243,mixed_or_flat,0.0,2,82
catboost_tuned__all_without_noise,underlying_JEDI,numeric,0.007973747795218705,-0.002602016921564073,0.36336682578586976,positive,0.1239008792715472,positive,0.0,2,83
catboost_tuned__all_without_noise,pair_BSKR_POBK,numeric,0.007753505803740309,-0.0010589781691652637,0.172339341798248,positive,0.05514561602777869,positive,0.0,2,84
catboost_tuned__all_without_noise,pair_CORL_HTTX,numeric,0.007404739069575837,-0.0006277132643665415,-0.22393240446400314,negative,0.0971713704224369,positive,0.0,2,85
catboost_tuned__all_without_noise,pair_CORL_DRC,numeric,0.006759910229261351,-0.00029345432065972844,0.1272257015731739,positive,0.02751396159084487,mixed_or_flat,0.0,2,86
catboost_tuned__all_without_noise,pair_NABO_TECH,numeric,0.006007736590831762,0.00044179268061656543,-0.16601282312750174,negative,0.021971538724096077,mixed_or_flat,0.0,2,87
catboost_tuned__all_without_noise,pair_REBL_SITH,numeric,0.005922237136322304,-0.0007742324089361886,-0.174442984340811,negative,0.000593496526821006,mixed_or_flat,0.0,2,88
catboost_tuned__all_without_noise,pair_DRC_REBL,numeric,0.005793630253911211,0.0004897635034077484,-0.16601291227704348,negative,-0.009376214449629803,mixed_or_flat,0.0,2,89
catboost_tuned__all_without_noise,is_daily_observation,numeric,0.005654994948689276,-0.0002931637722325466,-0.827149127218383,negative,-0.06225066366432825,negative,0.0,2,90
catboost_tuned__all_without_noise,underlying_SITH,numeric,0.005296677552789376,0.0004056974170503487,-0.38645445888427876,negative,0.042940545899905626,mixed_or_flat,0.0,2,91
catboost_tuned__all_without_noise,sector_concentration,numeric,0.005106669566963652,0.005078978772524743,-0.2995581918321483,negative,-0.35136037936382625,negative,0.0,3,92
catboost_tuned__all_without_noise,pair_CLNE_DRC,numeric,0.004371373370877284,-0.003419522526011772,-0.0733029361900684,negative,0.024313023246432877,mixed_or_flat,0.0,2,93
catboost_tuned__all_without_noise,underlying_WOOK,numeric,0.004228431136073579,0.00023998865769774713,0.4083480238964501,positive,0.05332801075543604,positive,0.0,2,94
catboost_tuned__all_without_noise,pair_JEDI_REBL,numeric,0.003732066299525993,-0.0010218806271940402,0.10932537010835028,positive,-0.023848272358665226,mixed_or_flat,0.0,2,95
catboost_tuned__all_without_noise,underlying_POBK,numeric,0.00335110877642623,-0.0016097493689865567,-0.47694417537207034,negative,0.036186856671836444,mixed_or_flat,0.0,2,96
catboost_tuned__all_without_noise,pair_CLNE_KYBR,numeric,0.0031801214187404925,0.001106125522018459,0.20419114442444244,positive,0.03524425350710264,mixed_or_flat,0.0,2,97
catboost_tuned__all_without_noise,pair_CORL_WOOK,numeric,0.003108630173853916,0.0006104071672492853,-0.13376208747597493,negative,0.02941399266303962,mixed_or_flat,0.0,2,98
catboost_tuned__all_without_noise,pair_KYBR_POBK,numeric,0.0030104026320880513,-0.0024212686788998524,-0.1034119727193018,negative,0.025282612391322047,mixed_or_flat,0.0,2,99
catboost_tuned__all_without_noise,pair_CORL_NABO,numeric,0.0026749797996679227,-0.0011593785841367127,0.10196160512378011,positive,0.03790315668305951,mixed_or_flat,0.0,2,100
catboost_tuned__all_without_noise,pair_DRC_SITH,numeric,0.00240857581604204,-0.0014390125174271527,0.058148940375244984,positive,0.03582310409498646,mixed_or_flat,0.0,2,101
catboost_tuned__all_without_noise,pair_DRC_POBK,numeric,0.0022980420566187246,0.0004890575092555754,0.12723538280022445,positive,0.04682994343383384,mixed_or_flat,0.0,2,102
catboost_tuned__all_without_noise,pair_BSKR_HTTX,numeric,0.0022038774920376055,0.0009252132773221461,0.0453543729653104,mixed_or_flat,0.10208891095976996,positive,0.0,2,103
catboost_tuned__all_without_noise,pair_KYBR_WOOK,numeric,0.002201482158106376,-0.0006925236426211807,0.10341196744428727,positive,0.03401949498940102,mixed_or_flat,0.0,2,104
catboost_tuned__all_without_noise,underlying_NABO,numeric,0.002186198146500902,0.0003311034266043963,-0.1125249923481542,negative,0.10706785826196215,positive,0.0,2,105
catboost_tuned__all_without_noise,pair_MNDO_WOOK,numeric,0.002170251176150032,-0.0010615537950380701,0.024463789480398113,mixed_or_flat,0.0383035471130098,mixed_or_flat,0.0,2,106
catboost_tuned__all_without_noise,pair_HTTX_MNDO,numeric,0.002113578629187602,-1.1316513059252992e-05,-0.0500163371264306,negative,0.0840438116527247,positive,0.0,2,107
catboost_tuned__all_without_noise,pair_CLNE_NABO,numeric,0.00205981078905477,1.5436200420237968e-06,-0.14678374653519444,negative,0.017999106504114185,mixed_or_flat,0.0,2,108
catboost_tuned__all_without_noise,pair_CORL_MNDO,numeric,0.001916232414656955,-0.0008350789021116993,0.12217080525850714,positive,0.029547048441553526,mixed_or_flat,0.0,2,109
catboost_tuned__all_without_noise,pair_CLNE_HTTX,numeric,0.0018481188291782993,3.1272840321238146e-05,0.0453648374061861,mixed_or_flat,0.0974331986030481,positive,0.0,2,110
catboost_tuned__all_without_noise,pair_HTTX_JEDI,numeric,0.0016780411522564656,-0.00024376765933699243,-0.12331077316307423,negative,0.09811126975977293,positive,0.0,2,111
catboost_tuned__all_without_noise,pair_BSKR_TECH,numeric,0.0015903426175777329,-0.00047517907566321425,0.17267399043625553,positive,0.030621244679855525,mixed_or_flat,0.0,2,112
catboost_tuned__all_without_noise,pair_CORL_TECH,numeric,0.0014386187523034448,0.000509553361793762,0.13792677833256803,positive,0.0411549770465998,mixed_or_flat,0.0,2,113
catboost_tuned__all_without_noise,underlying_DRC,numeric,0.0014208111195724436,-0.00017291692763790194,0.47313457898945493,positive,0.023680401073235612,mixed_or_flat,0.0,2,114
catboost_tuned__all_without_noise,underlying_KYBR,numeric,0.0012648535755286315,0.00062641952834309,0.20683125458089294,positive,0.050031580993623974,positive,0.0,2,115
catboost_tuned__all_without_noise,pair_JEDI_WOOK,numeric,0.0011780671348777352,0.00023029890011216006,-0.04781746467937263,mixed_or_flat,0.015334717099532741,mixed_or_flat,0.0,2,116
catboost_tuned__all_without_noise,pair_BSKR_NABO,numeric,0.0011102895843282908,-0.0008065726474974949,-0.06360038309836524,negative,0.025278166249824038,mixed_or_flat,0.0,2,117
catboost_tuned__all_without_noise,pair_SITH_WOOK,numeric,0.0010949528181497744,-0.00014278748851022968,0.12940798711768467,positive,0.022342674098515536,mixed_or_flat,0.0,2,118
catboost_tuned__all_without_noise,pair_POBK_REBL,numeric,0.0010711298618374485,-0.00043425209464822203,-0.19475244126870012,negative,-0.009028023291114087,mixed_or_flat,0.0,2,119
catboost_tuned__all_without_noise,pair_CLNE_SITH,numeric,0.0009905988850767219,-9.821324145599847e-05,-0.0800884983749302,negative,0.0129629400344362,mixed_or_flat,0.0,2,120
catboost_tuned__all_without_noise,pair_JEDI_KYBR,numeric,0.0008363512082557591,-0.00012143494009756978,0.04972621311005346,mixed_or_flat,0.027496164294635358,mixed_or_flat,0.0,2,121
catboost_tuned__all_without_noise,pair_KYBR_REBL,numeric,0.0008205993102319655,-0.00043814145317602467,-0.03450486279576303,mixed_or_flat,-0.044506489728162964,mixed_or_flat,0.0,2,122
catboost_tuned__all_without_noise,pair_NABO_POBK,numeric,0.0007579765233453977,-0.00028331010284098036,-0.03953768362227994,mixed_or_flat,0.03658410749856371,mixed_or_flat,0.0,2,123
catboost_tuned__all_without_noise,pair_DRC_HTTX,numeric,0.0006940627567766815,-6.086401336357132e-05,-0.05636649378290642,negative,0.08999825248675317,positive,0.0,2,124
catboost_tuned__all_without_noise,pair_BSKR_REBL,numeric,0.000623156670995892,0.00022132182966607813,0.08733291755842879,positive,-0.024613694160280697,mixed_or_flat,0.0,2,125
catboost_tuned__all_without_noise,pair_BSKR_CLNE,numeric,0.000598211522003349,-0.0002401080403295406,0.05071537844436154,positive,0.039454636843594376,mixed_or_flat,0.0,2,126
catboost_tuned__all_without_noise,pair_CLNE_CORL,numeric,0.0005448061364910925,-1.2679818255444154e-05,0.015703317404584395,mixed_or_flat,0.05259361469189323,positive,0.0,2,127
catboost_tuned__all_without_noise,pair_CORL_POBK,numeric,0.0005307300715780961,0.0003162401161417624,0.07167490216045119,positive,0.06194179354117199,positive,0.0,2,128
catboost_tuned__all_without_noise,pair_CORL_SITH,numeric,0.0004889848386306649,-5.439668749749007e-05,-0.013092314557783773,mixed_or_flat,0.03325389834222027,mixed_or_flat,0.0,2,129
catboost_tuned__all_without_noise,pair_MNDO_POBK,numeric,0.0003754711559362799,-0.00016514375635088798,-0.04566361268090711,mixed_or_flat,0.03190485459003718,mixed_or_flat,0.0,2,130
catboost_tuned__all_without_noise,pair_HTTX_WOOK,numeric,0.00034322889283253403,-0.00014574424018321685,-0.19150665164511083,negative,0.10135646663488358,positive,0.0,2,131
catboost_tuned__all_without_noise,pair_JEDI_NABO,numeric,0.00030338969185087904,4.988394390176219e-05,-0.13261014497279602,negative,0.02157103010589927,mixed_or_flat,0.0,2,132
catboost_tuned__all_without_noise,pair_DRC_WOOK,numeric,0.00028676158042197997,-5.280911600987545e-05,-0.01851649595709697,mixed_or_flat,0.03469851973656231,mixed_or_flat,0.0,2,133
catboost_tuned__all_without_noise,pair_BSKR_KYBR,numeric,0.0,0.0,,not_applicable,0.026028045680501075,mixed_or_flat,0.0,2,134
catboost_tuned__all_without_noise,pair_BSKR_JEDI,numeric,0.0,0.0,,not_applicable,0.025221143400723695,mixed_or_flat,0.0,2,135
catboost_tuned__all_without_noise,pair_BSKR_DRC,numeric,0.0,0.0,,not_applicable,0.029212002552118286,mixed_or_flat,0.0,2,136
catboost_tuned__all_without_noise,underlying_MNDO,numeric,0.0,0.0,,not_applicable,0.012458791781186418,mixed_or_flat,0.0,2,137
catboost_tuned__all_without_noise,is_single_underlying,numeric,0.0,0.0,,not_applicable,-0.35237911432855334,negative,0.0,2,138
catboost_tuned__all_without_noise,is_worst_of,numeric,0.0,0.0,,not_applicable,0.35237911432855334,positive,0.0,2,139
catboost_tuned__all_without_noise,pair_CLNE_MNDO,numeric,0.0,0.0,,not_applicable,0.02937414086021484,mixed_or_flat,0.0,2,140
catboost_tuned__all_without_noise,pair_CLNE_POBK,numeric,0.0,0.0,,not_applicable,0.04854099317656859,mixed_or_flat,0.0,2,141
catboost_tuned__all_without_noise,pair_MNDO_NABO,numeric,0.0,0.0,,not_applicable,0.02369140725689665,mixed_or_flat,0.0,2,142
catboost_tuned__all_without_noise,pair_MNDO_REBL,numeric,0.0,0.0,,not_applicable,-0.01549519734541508,mixed_or_flat,0.0,2,143
catboost_tuned__all_without_noise,pair_JEDI_TECH,numeric,0.0,0.0,,not_applicable,0.036488946853586286,mixed_or_flat,0.0,2,144
catboost_tuned__all_without_noise,pair_KYBR_SITH,numeric,0.0,0.0,,not_applicable,0.026856558519649954,mixed_or_flat,0.0,2,145
catboost_tuned__all_without_noise,pair_KYBR_NABO,numeric,0.0,0.0,,not_applicable,0.028409657868938943,mixed_or_flat,0.0,2,146
catboost_tuned__all_without_noise,pair_KYBR_MNDO,numeric,0.0,0.0,,not_applicable,0.03580591401776534,mixed_or_flat,0.0,2,147
catboost_tuned__all_without_noise,pair_JEDI_MNDO,numeric,0.0,0.0,,not_applicable,0.029559106096336125,mixed_or_flat,0.0,2,148
catboost_tuned__all_without_noise,pair_JEDI_POBK,numeric,0.0,0.0,,not_applicable,0.042787875670231824,mixed_or_flat,0.0,2,149
catboost_tuned__all_without_noise,pair_HTTX_SITH,numeric,0.0,0.0,,not_applicable,0.08763918517236895,positive,0.0,2,150
catboost_tuned__all_without_noise,pair_HTTX_POBK,numeric,0.0,0.0,,not_applicable,0.10067591729850497,positive,0.0,2,151
catboost_tuned__all_without_noise,pair_HTTX_NABO,numeric,0.0,0.0,,not_applicable,0.09325962011499292,positive,0.0,2,152
catboost_tuned__all_without_noise,pair_HTTX_KYBR,numeric,0.0,0.0,,not_applicable,0.08045866481042918,positive,0.0,2,153
catboost_tuned__all_without_noise,pair_HTTX_TECH,numeric,0.0,0.0,,not_applicable,0.11064221874397863,positive,0.0,2,154
catboost_tuned__all_without_noise,pair_CORL_REBL,numeric,0.0,0.0,,not_applicable,-0.012128801525108762,mixed_or_flat,0.0,2,155
catboost_tuned__all_without_noise,pair_DRC_NABO,numeric,0.0,0.0,,not_applicable,0.01280213658661063,mixed_or_flat,0.0,2,156
catboost_tuned__all_without_noise,pair_DRC_MNDO,numeric,0.0,0.0,,not_applicable,0.025425696450151133,mixed_or_flat,0.0,2,157
catboost_tuned__all_without_noise,pair_CORL_KYBR,numeric,0.0,0.0,,not_applicable,0.029580516014246754,mixed_or_flat,0.0,2,158
catboost_tuned__all_without_noise,pair_CORL_JEDI,numeric,0.0,0.0,,not_applicable,0.022208089347832423,mixed_or_flat,0.0,2,159
catboost_tuned__all_without_noise,pair_CLNE_TECH,numeric,0.0,0.0,,not_applicable,0.02907346735097694,mixed_or_flat,0.0,2,160
catboost_tuned__all_without_noise,pair_CLNE_WOOK,numeric,0.0,0.0,,not_applicable,0.027429495919573606,mixed_or_flat,0.0,2,161
catboost_tuned__all_without_noise,pair_CLNE_REBL,numeric,0.0,0.0,,not_applicable,-0.01974184013003687,mixed_or_flat,0.0,2,162
catboost_tuned__all_without_noise,pair_CLNE_JEDI,numeric,0.0,0.0,,not_applicable,0.016845826512038503,mixed_or_flat,0.0,2,163
catboost_tuned__all_without_noise,pair_POBK_WOOK,numeric,0.0,0.0,,not_applicable,0.041947637258826595,mixed_or_flat,0.0,2,164
catboost_tuned__all_without_noise,pair_NABO_SITH,numeric,0.0,0.0,,not_applicable,0.025907498820983994,mixed_or_flat,0.0,2,165
catboost_tuned__all_without_noise,pair_TECH_WOOK,numeric,0.0,0.0,,not_applicable,0.022700890138467565,mixed_or_flat,0.0,2,166
catboost_tuned__all_without_noise,pair_POBK_TECH,numeric,0.0,0.0,,not_applicable,0.04194321619477763,mixed_or_flat,0.0,2,167
